robins_lat,robins_long
-1.55611,113.121
-1.55597,193.428
-1.55593,17.1937
-1.55589,70.9251
-1.5558,235.871
-1.55574,176.534
-1.55573,215.791
-1.55559,259.37
-1.55554,165.186
-1.55543,135.068
-1.55539,304.662
-1.55514,184.388
-1.55512,32.6015
-1.55501,65.8642
-1.55482,147.593
-1.55469,150.366
-1.5546,270.818
-1.55455,134.618
-1.55439,147.271
-1.55403,257.766
-1.5538,66.4547
-1.55358,30.9475
-1.55356,357.425
-1.55348,290.242
-1.55345,136.058
-1.55324,106.951
-1.55321,179.902
-1.5532,148.267
-1.55308,149.979
-1.55306,21.2524
-1.55306,107.961
-1.55298,111.338
-1.55295,230.409
-1.55288,240.715
-1.55285,172.833
-1.55283,198.439
-1.55281,79.3607
-1.55276,182.672
-1.55275,174.842
-1.55274,29.9816
-1.55272,146.046
-1.5527,226.987
-1.55252,162.578
-1.55224,249.29
-1.55215,115.838
-1.55187,201.872
-1.55185,62.1125
-1.55182,240.324
-1.55171,276.377
-1.55167,160.414
-1.55166,179.989
-1.5516,134.675
-1.55158,177.262
-1.55139,150.602
-1.55133,92.7589
-1.55125,35.107
-1.55118,146.907
-1.55097,191.138
-1.55068,52.2362
-1.55065,356.611
-1.55043,255.704
-1.55035,70.1023
-1.55004,99.4973
-1.54999,177.575
-1.54995,83.4377
-1.54995,4.47827
-1.54991,69.3096
-1.54971,234.381
-1.54964,180.526
-1.54961,226.629
-1.54936,178.281
-1.54928,88.6318
-1.54916,235.422
-1.54899,57.2133
-1.54888,272.735
-1.54886,34.9184
-1.5488,24.6693
-1.54877,354.803
-1.54863,246.179
-1.54842,87.864
-1.54833,191.688
-1.54809,135.7
-1.54801,282.844
-1.548,359.524
-1.54797,43.2386
-1.54772,209.792
-1.54748,188.43
-1.54744,235.298
-1.54737,210.325
-1.54716,277.445
-1.54711,217.531
-1.54686,96.7724
-1.54669,249.792
-1.54661,150.85
-1.54631,118.405
-1.54619,271.255
-1.54613,160.433
-1.5461,51.8792
-1.54593,6.15161
-1.54591,227.053
-1.54591,15.0035
-1.54585,170.463
-1.54583,147.434
-1.54574,74.8732
-1.54558,249.507
-1.54536,204.214
-1.54535,84.8392
-1.545,335.871
-1.5447,148.872
-1.54456,86.1851
-1.54451,356.996
-1.5445,31.1443
-1.54448,0.106871
-1.54445,243.344
-1.54444,21.709
-1.54436,94.8332
-1.54435,251.647
-1.54432,106.348
-1.54424,105.061
-1.54402,179.473
-1.54394,73.8409
-1.54391,74.1631
-1.54374,170.295
-1.54373,14.724
-1.5437,149.206
-1.54355,115.691
-1.54322,120.086
-1.5432,107.18
-1.54309,151.194
-1.54308,184.28
-1.54291,89.7105
-1.54261,356.697
-1.54253,209.675
-1.54239,51.9207
-1.54237,181.296
-1.54225,151.307
-1.54222,258.519
-1.54221,118.888
-1.54207,156.169
-1.54202,164.305
-1.54201,290.61
-1.54199,21.9676
-1.54197,206.058
-1.54184,288.527
-1.54117,110.675
-1.54109,160.899
-1.54068,188.145
-1.54059,23.5076
-1.54057,214.418
-1.54051,343.97
-1.5402,288.469
-1.54018,148.534
-1.54006,129.141
-1.5397,129.854
-1.53964,272.215
-1.53964,271.93
-1.53957,71.7817
-1.5395,141.102
-1.53939,248.225
-1.53936,0.993213
-1.53923,271.358
-1.53911,140.985
-1.53901,67.3524
-1.539,341.458
-1.53885,128.619
-1.53872,154.982
-1.53858,79.2689
-1.53849,216.569
-1.53846,150.694
-1.53841,84.9269
-1.53803,186.319
-1.53797,104.886
-1.53781,4.03636
-1.53779,145.355
-1.53752,74.3522
-1.53728,338.989
-1.53673,149.823
-1.53671,159.578
-1.53639,151.132
-1.53635,173.674
-1.5362,166.959
-1.53608,216.398
-1.53603,136.585
-1.536,153.397
-1.53575,66.261
-1.5357,100.753
-1.5355,103.615
-1.53531,279.48
-1.53528,356.292
-1.53527,148.956
-1.5352,122.956
-1.53519,243.555
-1.53517,14.8897
-1.53504,287.084
-1.535,156.027
-1.53495,150.505
-1.53492,121.436
-1.5349,37.1586
-1.53474,254.258
-1.53474,276.002
-1.53466,249.672
-1.53465,73.9691
-1.53417,74.4639
-1.53412,157.165
-1.53409,141.782
-1.53402,157.04
-1.53379,70.6088
-1.5336,143.051
-1.53358,194.155
-1.53323,142.835
-1.53319,195.575
-1.53309,177.481
-1.53285,107.016
-1.53283,161.813
-1.5325,106.552
-1.53248,122.797
-1.53243,101.943
-1.53221,146.528
-1.53219,108.321
-1.53216,159.036
-1.53214,30.6794
-1.53209,211.703
-1.53199,248.587
-1.53195,238.207
-1.53194,70.7844
-1.53181,358.042
-1.53176,85.8107
-1.53169,98.9075
-1.53167,108.918
-1.5316,145.746
-1.53158,92.6733
-0.700288,186.964
-0.700256,338.705
-0.700228,11.3306
-0.700211,229.359
-0.70015,128.092
-0.700118,339.203
-0.699993,3.59316
-0.699975,292.498
-0.699836,36.4351
-0.699664,143.976
-0.699594,5.04315
-0.699585,231.483
-0.699453,119.593
-0.699388,197.511
-0.699257,229.833
-0.699256,143.722
-0.699247,276.293
-0.699175,144.844
-0.699084,193.07
-0.698981,126.051
-0.698938,177.772
-0.698937,212.92
-0.698918,190.186
-0.698652,71.5985
-0.698632,279.103
-0.698616,259.295
-0.69848,109.212
-0.69848,131.494
-0.698459,126.657
-0.69843,176.404
-0.698274,247.52
-0.69812,160.805
-0.698029,146.238
-0.698008,165.562
-0.697982,139.874
-0.697755,104.784
-0.697747,76.3674
-0.697561,213.797
-0.697488,130.531
-0.697244,211.163
-0.697235,10.3943
-0.69713,73.6545
-0.696785,188.763
-0.696735,8.84385
-0.696715,178.445
-0.696627,161.911
-0.69611,73.9745
-0.695964,196.455
-0.695641,167.041
-0.695473,124.14
-0.695454,143.083
-0.695373,238.621
-0.695168,239.677
-0.694617,157.058
-0.694608,13.126
-0.694489,258.629
-0.694424,19.6158
-0.694192,190.125
-0.694074,172.369
-0.69401,202.86
-0.693795,151.299
-0.69377,158.54
-0.693704,151.713
-0.693698,252.231
-0.693586,240.337
-0.693572,206.32
-0.69354,145.518
-0.69349,85.7527
-0.693487,212.573
-0.693477,138.376
-0.693429,112.223
-0.693085,246.034
-0.693044,240.3
-0.692986,69.2226
-0.692951,145.341
-0.692855,127.852
-0.692681,354.134
-0.69256,165.625
-0.692525,137.953
-0.692426,173.03
-0.692408,285.195
-0.692399,245.306
-0.692339,185.644
-0.692178,332.041
-0.691643,134.291
-0.69162,181.24
-0.691462,356.576
-0.691275,21.7529
-0.690476,97.4503
-0.690425,64.9631
-0.690416,157.269
-0.690365,238.891
-0.690268,117.949
-0.69018,254.642
-0.690103,185.972
-0.689935,276.819
-0.689888,316.832
-0.689884,249
-0.689851,329.305
-0.689672,246.902
-0.689605,74.5335
-0.689438,176.269
-0.689232,10.1615
-0.689213,142.21
-0.689125,146.595
-0.689079,72.7698
-0.68895,245.893
-0.688935,143.483
-0.688746,128.16
-0.688689,181.022
-0.688235,111.905
-0.688036,135.611
-0.687982,62.6773
-0.687683,135.318
-0.687661,185.371
-0.687604,18.2886
-0.687502,206.022
-0.687338,202.401
-0.687293,20.546
-0.687255,129.481
-0.687042,279.374
-0.686769,33.4813
-0.686299,64.4706
-0.686259,157.778
-0.686194,212.174
-0.68619,19.9407
-0.686141,169.3
-0.685958,33.1334
-0.68589,152.879
-0.685708,239.967
-0.685695,151.556
-0.685651,148.641
-0.685635,356.136
-0.685482,156.247
-0.68529,25.8241
-0.685287,7.43276
-0.685151,181.801
-0.685149,206.453
-0.685059,109.318
-0.684968,180.088
-0.684905,263.624
-0.684792,139.698
-0.684692,215.847
-0.684608,180.513
-0.684519,127.7
-0.68447,72.5024
-0.684455,93.2709
-0.684327,151.665
-0.684142,156.803
-0.684106,99.2488
-0.684034,139.517
-0.683819,158.388
-0.683693,212.536
-0.683677,132.085
-0.683355,259.093
-0.683294,5.64356
-0.683289,200.499
-0.683266,109.324
-0.682953,140.056
-0.682836,65.2397
-0.682778,158.586
-0.682744,165.859
-0.682319,134.377
-0.682076,188.259
-0.6818,152.172
-0.681768,203.166
-0.681724,206.884
-0.681559,74.7276
-0.681522,116.242
-0.681362,247.711
-0.680982,9.26993
-0.680944,229.641
-0.680897,150.154
-0.680861,190.551
-0.680656,8.49213
-0.68058,179.865
-0.680481,342.124
-0.680084,159.804
-0.679939,192.299
-0.679898,80.6997
-0.679874,251.277
-0.679815,354.863
-0.679545,21.8558
-0.679382,167.73
-0.67906,186.786
-0.678932,33.6818
-0.678823,140.316
-0.678719,200.273
-0.678608,40.7539
-0.678448,164.81
-0.678437,162.43
-0.678432,73.8991
-0.678272,100.49
-0.678116,79.3213
-0.67807,79.886
-0.677979,202.487
-0.677893,4.92295
-0.677885,282.364
-0.677451,29.7204
-0.67739,160.961
-0.677304,259.9
-0.677265,342.99
-0.67725,115.664
-0.676969,281.386
-0.676946,181.38
-0.676459,64.2432
-0.676312,184.118
-0.676305,160.59
-0.676151,99.1719
-0.67577,186.613
-0.675576,116.755
-0.675514,95.2232
-0.67547,115.324
-0.675449,275.9
-0.675307,149.329
-0.675259,215.076
-0.675144,279.178
-0.675005,21.2281
-0.67474,277.811
-0.674454,327.606
-0.673894,192.368
-0.673781,129.866
-0.673621,93.4546
-0.673616,251.874
-0.673593,252.641
-0.673152,11.8181
-0.672983,158.276
-0.672916,136.502
-0.672915,74.243
-0.672867,146.043
-0.67273,214.21
-0.672605,279.808
-0.672572,33.5939
-0.672281,278.09
-0.672239,145.038
-0.672183,157.34
-0.672112,1.60889
-0.672091,154.368
-0.672034,143.369
-0.67192,139.217
-0.671908,40.0237
-0.671905,178.954
-0.671778,188.654
-0.671733,40.6472
-0.671366,236.107
-0.670783,234.334
-0.670741,29.8784
-0.670516,180.867
-0.67047,215.347
-0.670346,242.291
-0.670235,100.076
-0.670158,105.437
-0.670065,32.599
-0.669966,7.59869
-0.66996,212.729
-0.669932,162.143
-0.669903,77.0214
-0.6698,146.711
-0.669703,242.421
-0.669641,172.971
-0.669487,134.35
-0.669435,125.936
-0.669351,78.4478
-0.66934,147.743
-0.669165,202.526
-0.668674,11.2162
-0.668477,6.66876
-0.668385,290.464
-0.668238,162.586
-0.668235,184.203
-0.668223,137.449
-0.668077,26.9332
-0.667738,64.3035
-0.667663,280.554
-0.66745,115.924
-0.667179,152.303
-0.667127,172.779
-0.667089,26.2707
-0.667061,182.461
-0.666998,157.992
-0.666804,311.608
-0.666686,275.192
-0.666377,21.1011
-0.666064,159.431
-0.665984,157.599
-0.665956,54.9532
-0.665598,187.394
-0.665281,77.2877
-0.665224,114.596
-0.665165,177.71
-0.665151,92.321
-0.665015,239.923
-0.665014,206.302
-0.664919,10.6171
-0.664773,343.331
-0.66467,78.0577
-0.664173,293.935
-0.664158,231.514
-0.664126,236.215
-0.664031,167.208
-0.663821,299.023
-0.663744,280.02
-0.663744,148.825
-0.663741,344.423
-0.66345,193.607
-0.663416,57.0312
-0.663394,143.267
-0.663392,35.3932
-0.663362,295.333
-0.663316,150.436
-0.663209,176.311
-0.663163,161.012
-0.663153,146.15
-0.663136,21.4292
-0.662888,180.209
-0.662709,342.088
-0.662617,122.06
-0.662483,187.654
-0.66248,156.36
-0.662459,78.1355
-0.662401,241.204
-0.6624,127.367
-0.662257,175.904
-0.662124,93.7135
-0.662107,215.802
-0.662039,149.106
-0.662035,216.887
-0.661976,80.0352
-0.661967,162.354
-0.661788,76.6025
-0.66176,41.8902
-0.661722,117.301
-0.661617,61.8751
-0.661552,292.846
-0.661547,159.689
-0.661506,243.174
-0.661492,76.5251
-0.661459,292.757
-0.661421,22.8707
-0.661399,94.8383
-0.661378,155.069
-0.661252,226.202
-0.661246,259.146
-0.661209,36.5802
-0.661046,254.552
-0.661027,94.9409
-0.660782,277.695
-0.660637,161.089
-0.660612,99.3183
-0.660409,244.142
-0.660337,72.2045
-0.660188,181.688
-0.659688,180.63
-0.659643,96.5487
-0.659624,183.989
-0.659611,161.563
-0.659517,84.7089
-0.659427,13.9526
-0.659402,215.582
-0.659348,212.965
-0.65924,152.517
-0.659193,260.518
-0.659162,13.4442
-0.658707,146.645
-0.658703,197.903
-0.658627,72.8868
-0.65853,177.322
-0.658426,144.481
-0.658309,212.79
-0.658309,97.0646
-0.658265,294.134
-0.657983,76.7325
-0.657587,190.666
-0.65745,119.137
-0.657418,235.806
-0.657291,160.745
-0.657265,39.2687
-0.65726,122.238
-0.657117,150.186
-0.656891,105.13
-0.656864,213.416
-0.656705,274.519
-0.656697,143.551
-0.656684,97.4241
-0.656484,158.285
-0.656335,76.8881
-0.656092,135.978
-0.655935,35.2256
-0.655706,189.605
-0.655567,142.446
-0.655563,11.0988
-0.655562,156.733
-0.655376,89.844
-0.655342,110.443
-0.655002,151.982
-0.654899,191.349
-0.654855,187.137
-0.654786,110.356
-0.654427,266.696
-0.65434,93.7892
-0.654089,115.835
-0.654076,214.531
-0.653999,273.545
-0.653394,97.1873
-0.65317,145.359
-0.653129,93.1233
-0.65312,70.915
-0.653082,172.31
-0.653031,17.9404
-0.6529,156.643
-0.652861,141.006
-0.652816,250.616
-0.65236,84.4063
-0.652239,183.941
-0.652194,169.756
-0.652104,278.03
-0.65189,225.845
-0.651493,127.031
-0.651409,35.1619
-0.65134,62.8199
-0.650976,145.914
-0.650936,338.305
-0.650898,195.034
-0.650822,66.5947
-0.650681,74.1547
-0.650608,148.463
-0.650521,8.84362
-0.650432,9.97295
-0.650409,255.415
-0.650236,313.263
-0.65009,196.321
-0.650007,14.3003
-0.64978,194.658
-0.649659,140.464
-0.649641,35.4475
-0.649364,191.63
-0.649223,143.417
-0.649009,143.482
-0.648896,216.291
-0.648894,252.806
-0.648684,344.55
-0.648664,111.884
-0.648661,153.3
-0.648643,144.913
-0.648498,242.473
-0.648484,130.303
-0.648209,159.113
-0.648053,343.561
-0.647648,99.2693
-0.647618,154.135
-0.647496,116.701
-0.647329,156.937
-0.647117,279.382
-0.647006,116.645
-0.646802,93.2056
-0.646796,93.9851
-0.646166,159.495
-0.646076,112.386
-0.646009,109.84
-0.645985,125.851
-0.645814,129.312
-0.64567,214.398
-0.645664,117.088
-0.645633,206.387
-0.645564,280.451
-0.64547,224.42
-0.645224,68.2509
-0.644798,11.5068
-0.644738,185.134
-0.644569,132.239
-0.644283,338.431
-0.644264,343.449
-0.644065,278.591
-0.643928,78.3512
-0.6439,176.348
-0.643753,185.355
-0.643723,216.724
-0.643698,119.367
-0.643644,19.3483
-0.643589,63.2874
-0.643469,39.19
-0.643427,149.221
-0.643315,140.818
-0.643293,151.6
-0.643285,38.4362
-0.643212,19.8024
-0.643173,244.089
-0.643009,207.231
-0.642578,1.08455
-0.642497,229.08
-0.642354,186.923
-0.642013,38.0685
-0.641997,186.3
-0.641974,206.236
-0.641733,243.197
-0.641715,151.274
-0.641646,139.7
-0.641412,152.474
-0.641388,342.12
-0.641373,99.7493
-0.641327,13.8098
-0.641252,213.86
-0.641201,343.5
-0.641149,142.72
-0.641119,122.52
-0.641025,214.491
-0.6409,138.934
-0.640858,135.835
-0.64061,133.164
-0.640599,184.977
-0.640584,157.079
-0.640524,132.191
-0.640446,118.177
-0.640319,8.73617
-0.640304,61.1717
-0.640177,146.438
-0.640176,37.8069
-0.639876,133.988
-0.639692,40.7239
-0.639671,187.941
-0.639648,330.521
-0.639412,174.807
-0.639318,176.248
-0.639004,141.876
-0.638878,212.617
-0.638752,139.926
-0.638729,215.067
-0.638711,127.353
-0.638365,342.454
-0.638287,77.3419
-0.638261,181.256
-0.638222,209.977
-0.638203,117.67
-0.638063,165.125
-0.637805,119.331
-0.637566,188.739
-0.637473,181.703
-0.637361,37.74
-0.637062,1.71019
-0.636984,3.35371
-0.636548,87.4672
-0.636219,95.2774
-0.636088,19.0743
-0.635941,96.9574
-0.635774,9.46305
-0.635636,294.4
-0.63526,275.16
-0.635097,105.328
-0.634925,255.663
-0.634583,139.575
-0.634559,140.202
-0.634555,186.962
-0.63454,140.729
-0.634421,175.487
-0.634411,26.9065
-0.634015,146.897
-0.633826,144.812
-0.633482,163.106
-0.633441,242.92
-0.633432,196.846
-0.633331,247.678
-0.633168,162.289
-0.633154,35.5734
-0.633042,118.346
-0.633024,343.123
-0.63291,252.318
-0.632885,87.0738
-0.632737,206.295
-0.632487,239.949
-0.632271,70.46
-0.631907,213.312
-0.631792,150.135
-0.631729,192.904
-0.631686,236.966
-0.631565,274.487
-0.631481,97.8775
-0.631253,129.091
-0.631229,19.1901
-0.630843,62.7294
-0.630685,170.614
-0.630543,216.945
-0.630458,80.2084
-0.630429,195.396
-0.630426,159.274
-0.630379,3.47583
-0.630372,162.131
-0.630173,136.567
-0.630135,152.826
-0.630134,269.241
-0.629831,150.769
-0.629827,280.524
-0.629795,26.2567
-0.629612,77.0425
-0.629525,176.009
-0.629366,162.975
-0.629326,263.783
-0.629283,8.42396
-0.629176,158.745
-0.629163,122.94
-0.629118,164.402
-0.629071,181.036
-0.628934,180.707
-0.62873,9.2507
-0.628617,75.0068
-0.628021,38.2253
-0.627948,142.037
-0.627927,184.883
-0.627801,160.097
-0.627747,22.8431
-0.62774,126.027
-0.627699,76.6283
-0.627292,266.976
-0.627207,74.9058
-0.627166,344.341
-0.627135,146.848
-0.627097,190.332
-0.626954,80.7151
-0.626951,124.464
-0.626837,139.456
-0.626807,216.427
-0.626633,116.94
-0.626614,10.0957
-0.626601,186.047
-0.626462,108.495
-0.626012,73.4262
-0.625988,189.388
-0.625869,32.7943
-0.625656,166.487
-0.625509,97.8167
-0.625434,66.5612
-0.625417,16.402
-0.625308,160.839
-0.625298,270.393
-0.625167,135.033
-0.625158,148.048
-0.62511,139.526
-0.625007,212.831
-0.624995,84.7007
-0.624933,111.401
-0.624694,72.5173
-0.624654,159.725
-0.624601,161.657
-0.624494,79.946
-0.624467,80.08
-0.624452,142.746
-0.624446,107.098
-0.624405,74.0065
-0.624227,153.678
-0.624224,137.079
-0.624095,280.776
-0.624077,233.57
-0.623827,2.20772
-0.623694,132.049
-0.62361,126.244
-0.623578,102.563
-0.623427,271.687
-0.623418,275.625
-0.623175,163.55
-0.623158,174.611
-0.623106,64.034
-0.62291,167.018
-0.622778,291.73
-0.622606,145.949
-0.622532,76.9924
-0.622509,216.883
-0.622361,38.487
-0.622252,289.186
-0.622145,35.7315
-0.622071,342.72
-0.621985,215.77
-0.621814,272.601
-0.621677,139.981
-0.62159,185.679
-0.621417,242.699
-0.621361,33.9337
-0.620943,161.505
-0.620737,166.334
-0.620619,45.7594
-0.620618,106.374
-0.620382,338.223
-0.620273,100.018
-0.620193,140.547
-0.62009,159.828
-0.620037,76.4564
-0.619722,216.31
-0.619694,125.187
-0.619638,279.756
-0.619341,91.1305
-0.619032,73.5267
-0.618925,62.6731
-0.618824,148.178
-0.618714,1.17002
-0.618676,295.441
-0.618423,289.59
-0.618157,138.802
-0.618043,140.068
-0.618033,184.648
-0.617963,217.081
-0.617878,127.841
-0.617772,336.091
-0.617691,204
-0.617658,126.14
-0.617547,73.2472
-0.617543,37.7678
-0.617428,150.428
-0.616809,82.684
-0.61675,8.5131
-0.616609,159.92
-0.616478,178.171
-0.616296,103.707
-0.616151,89.4131
-0.616125,264.928
-0.616115,216.262
-0.616092,21.2532
-0.61598,200.854
-0.615762,179.204
-0.615722,98.5801
-0.615712,77.6665
-0.615658,278.012
-0.615542,342.348
-0.615459,258.242
-0.615253,6.41717
-0.615087,259.648
-0.614826,153.036
-0.614753,211.423
-0.614526,135.958
-0.614314,135.27
-0.613983,72.0108
-0.613957,153.965
-0.613779,290.033
-0.613767,36.5252
-0.613604,215.97
-0.613228,153.086
-0.613146,276.471
-0.613001,193.562
-0.612817,204.452
-0.612592,207.676
-0.612411,115.653
-0.612383,204.646
-0.612228,216.398
-0.612146,123.138
-0.612099,130.613
-0.612009,185.974
-0.611737,289.478
-0.611674,77.1918
-0.611592,106.113
-0.611571,116.522
-0.611462,258.606
-0.611461,187.22
-0.61135,343.475
-0.611071,149.978
-0.610973,3.21603
-0.610783,14.8957
-0.610681,125.485
-0.61063,113.543
-0.610425,23.033
-0.610403,121.739
-0.610324,147.249
-0.610276,151.472
-0.610235,5.61692
-0.610216,153.574
-0.609876,187.04
-0.609834,226.441
-0.609703,165.089
-0.609554,161.6
-0.609347,214.706
-0.609292,4.94645
-0.609268,237.151
-0.609179,215.075
-0.609115,59.7288
-0.60903,276.749
-0.608982,289.818
-0.608825,251.791
-0.608732,208.994
-0.608703,80.3797
-0.608677,168.805
-0.608616,157.977
-0.608385,213.452
-0.608305,11.8001
-0.608248,96.5717
-0.608209,215.248
-0.608148,236.91
-0.608037,209.605
-0.607984,196.211
-0.60797,157.671
-0.607959,277.403
-0.607874,292.5
-0.60787,197.011
-0.607484,93.2068
-0.607453,110.41
-0.607243,41.1916
-0.607077,200.395
-0.607014,70.5883
-0.606944,19.7798
-0.606824,94.1036
-0.606738,61.158
-0.606665,143.129
-0.606554,167.931
-0.606457,216.489
-0.606347,104.339
-0.606207,169.983
-0.606154,27.7035
-0.60601,152.873
-0.605972,183.302
-0.605924,26.8845
-0.60585,284.848
-0.605699,225.922
-0.605623,159.984
-0.605482,136.236
-0.605028,202.664
-0.604907,140.178
-0.60489,358.347
-0.604835,338.392
-0.604822,253.44
-0.6047,115.113
-0.604672,68.9816
-0.604551,180.033
-0.604323,203.295
-0.604304,214.626
-0.604176,9.44685
-0.60417,339.167
-0.604163,101.706
-0.60414,150.5
-0.603787,38.0092
-0.603744,188.557
-0.603741,278.293
-0.603551,145.733
-0.603457,271.145
-0.603296,144.676
-0.603239,215.352
-0.602864,143.475
-0.602835,115.485
-0.602778,100.062
-0.602624,145.568
-0.602567,19.2647
-0.60244,342.887
-0.602388,280.439
-0.602377,28.5925
-0.602282,57.8927
-0.602206,78.0509
-0.601977,147.478
-0.601881,330.276
-0.601706,275.76
-0.601537,253.791
-0.601214,94.1125
-0.60101,249.087
-0.600937,150.628
-0.600926,123.968
-0.600761,278.611
-0.600752,179.881
-0.600505,28.7775
-0.600339,280.287
-0.600314,226.68
-0.600268,140.694
-0.599653,347.173
-0.599497,139.88
-0.599347,23.0004
-0.599344,198.366
-0.599278,74.2997
-0.599178,145.606
-0.598915,84.3203
-0.59883,228.662
-0.598761,109.49
-0.598726,277.939
-0.598613,35.7004
-0.598586,21.076
-0.598395,157.372
-0.598386,60.6026
-0.598308,243.823
-0.598242,277.668
-0.598227,269.221
-0.597893,212.575
-0.597754,246.559
-0.597709,141.544
-0.597706,239.976
-0.597466,77.9811
-0.597387,18.2932
-0.597369,77.8278
-0.597216,184.224
-0.597183,73.0502
-0.597138,185.812
-0.597019,14.1102
-0.596898,123.599
-0.596822,161.914
-0.596468,136.891
-0.596392,270.556
-0.596386,214.532
-0.59625,274.503
-0.596112,215.18
-0.596096,97.2559
-0.595971,275.264
-0.595902,149.542
-0.595665,112.964
-0.595551,209.486
-0.595198,28.2398
-0.594931,190.227
-0.59477,174.06
-0.5943,124.916
-0.59415,236.039
-0.594031,242.12
-0.593776,165.192
-0.593636,159.513
-0.5935,149.611
-0.593469,157.113
-0.593418,111.029
-0.59337,134.83
-0.593184,124.1
-0.593091,185.197
-0.593065,181.526
-0.593016,235.279
-0.593001,266.089
-0.592943,196.488
-0.592826,193.536
-0.592524,190.042
-0.592451,172.525
-0.59244,205.565
-0.592432,236.134
-0.592341,13.6573
-0.592337,16.0357
-0.592133,181.329
-0.592032,281.519
-0.592029,216.375
-0.591943,142.692
-0.591746,269.057
-0.591587,162.062
-0.591479,24.1767
-0.591465,144.752
-0.591376,284.673
-0.591343,209.64
-0.591149,27.7838
-0.59098,131.542
-0.590925,213.084
-0.590761,145.433
-0.590691,115.851
-0.590496,294.5
-0.590491,143.724
-0.590458,47.4154
-0.590418,85.7196
-0.59032,41.0484
-0.590317,126.002
-0.590276,174.969
-0.590076,226.123
-0.589937,134.277
-0.58991,21.193
-0.589861,164.837
-0.589792,122.03
-0.589763,139.065
-0.58975,93.9143
-0.589685,159.454
-0.589682,3.29374
-0.589642,145.195
-0.589588,69.3353
-0.589454,295.808
-0.589422,100.541
-0.589406,40.7227
-0.589377,197.986
-0.589138,115.316
-0.589094,229.338
-0.588918,22.8237
-0.588886,69.2675
-0.588852,11.1021
-0.588826,143.81
-0.588794,239.092
-0.588774,292.128
-0.588737,197.785
-0.588728,179.026
-0.588706,202.433
-0.588488,177.912
-0.588206,337.226
-0.588102,155.894
-0.588089,64.0168
-0.588059,287.765
-0.587693,39.1349
-0.587625,86.0719
-0.587488,142.477
-0.587419,252.788
-0.587404,200.76
-0.587322,202.831
-0.58732,76.5692
-0.58722,5.1846
-0.587157,168.247
-0.5871,205.177
-0.587068,120.231
-0.586773,178.024
-0.586648,209.707
-0.586618,7.37961
-0.586392,20.7746
-0.586248,109.8
-0.586086,40.0366
-0.585791,35.2068
-0.5857,203.401
-0.585663,125.849
-0.585657,10.0464
-0.585579,136.721
-0.585347,132.779
-0.585043,57.8684
-0.58502,274.427
-0.58478,200.322
-0.584673,75.9931
-0.584545,258.106
-0.584492,102.016
-0.584432,72.7877
-0.584424,178.428
-0.584372,179.417
-0.58417,107.157
-0.583922,171.74
-0.583767,164.585
-0.583554,5.28546
-0.583456,164.708
-0.583427,236.686
-0.583419,338.676
-0.58338,90.1252
-0.583372,97.9352
-0.583363,137.298
-0.583333,28.8731
-0.583187,144.857
-0.583167,158.128
-0.583152,172.168
-0.582837,32.5619
-0.582656,212.765
-0.58255,204.512
-0.582431,338.768
-0.582398,228.425
-0.582205,35.5155
-0.581976,62.2762
-0.581971,163.045
-0.581881,34.9613
-0.581659,59.8955
-0.581231,129.338
-0.581185,149.103
-0.581136,276.518
-0.581094,338.996
-0.580974,276.023
-0.58091,128.665
-0.580785,161.108
-0.58067,172.46
-0.580599,278.149
-0.580397,105.574
-0.580373,125.318
-0.580293,195.595
-0.580248,280.409
-0.580162,247.813
-0.580072,28.2108
-0.57971,254.122
-0.579452,36.2614
