Image Name,crater_lat,crater_long,robins_lat,robins_long,MILES,The Result
M1260669909RC_pyr.tif,-6.681813000000001,96.76648,-6.751760000000001,97.0823,22.222586179942013,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.681597,96.834492,-6.751760000000001,97.0823,17.69375589253179,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.681102,96.791952,-6.751760000000001,97.0823,20.529110809326973,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.680978,96.82758199999999,-6.751760000000001,97.0823,18.162319450498426,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.680267,96.82529,-6.751760000000001,97.0823,18.3271238033783,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.680236,96.809751,-6.751760000000001,97.0823,19.35822829063273,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.679618,96.768326,-6.751760000000001,97.0823,22.132130121326554,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.679277000000001,96.790583,-6.751760000000001,97.0823,20.650428821599593,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.679277000000001,96.804211,-6.751760000000001,97.0823,19.743127671212605,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.678133,96.78638000000001,-6.751760000000001,97.0823,20.949632190566234,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.677917,96.835288,-6.751760000000001,97.0823,17.71199122090325,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.677391,96.807013,-6.751760000000001,97.0823,19.590362040002958,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.676494,96.772593,-6.751760000000001,97.0823,21.896314407427386,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.67535,96.805994,-6.751760000000001,97.0823,19.694915777491495,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.674917,96.830161,-6.751760000000001,97.0823,18.108817253639245,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.673896000000001,96.816565,-6.751760000000001,97.0823,19.023849180553732,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.673649,96.839522,-6.751760000000001,97.0823,17.52118998090446,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.673031,96.812203,-6.751760000000001,97.0823,19.328173108061264,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.672041,96.811662,-6.751760000000001,97.0823,19.38299158595153,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.671732,96.755717,-6.751760000000001,97.0823,23.1003216184761,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.67167,96.771829,-6.751760000000001,97.0823,22.027894862719965,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.671514999999999,96.812585,-6.751760000000001,97.0823,19.332463269171086,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.671237,96.81111999999999,-6.751760000000001,97.0823,19.434384292904696,Crater located outside 5 miles range
M1260669909RC_pyr.tif,-6.670897,96.760334,-6.751760000000001,97.0823,22.806309168910737,Crater located outside 5 miles range
M1233757731LC_pyr.tif,-2.192344,75.541139,-2.1600099999999998,75.4156,8.95728412744334,Crater located outside 5 miles range
M1233757731LC_pyr.tif,-2.1887209999999997,75.564565,-2.14859,75.6742,8.064187720523869,Crater located outside 5 miles range
M1233757731LC_pyr.tif,-2.163154,75.581252,-2.14859,75.6742,6.502221887820149,Crater located outside 5 miles range
M1233757731LC_pyr.tif,-2.1576169999999997,75.52612099999999,-2.1600099999999998,75.4156,7.641197221298946,Crater located outside 5 miles range
M1233757731LC_pyr.tif,-2.1453130000000002,75.612122,-2.14859,75.6742,4.296889392637089,Crater located within 4 to 5 miles range
M1233757731LC_pyr.tif,-2.143262,75.615716,-2.14859,75.6742,4.059104181536445,Crater located within 4 to 5 miles range
M1233757731LC_pyr.tif,-2.1386819999999997,75.57265100000001,-2.14859,75.6742,7.052269708002794,Crater located outside 5 miles range
M1233757731LC_pyr.tif,-2.130889,75.624059,-2.14859,75.6742,3.6730837421963227,Crater located within 3 to 4 miles range
M1233757731LC_pyr.tif,-2.128428,75.574256,-2.14859,75.6742,7.045940769733071,Crater located outside 5 miles range
M1233757731LC_pyr.tif,-2.123164,75.565977,-2.14859,75.6742,7.6819782803332854,Crater located outside 5 miles range
M1233757731LC_pyr.tif,-2.105938,75.658652,-2.14859,75.6742,3.121414314609456,Crater located within 3 to 4 miles range
M1233757731LC_pyr.tif,-2.105322,75.562062,-2.14859,75.6742,8.30190326071527,Crater located outside 5 miles range
M1233757731LC_pyr.tif,-2.103887,75.657048,-2.14859,75.6742,3.2923634293118758,Crater located within 3 to 4 miles range
M1233757731LC_pyr.tif,-2.102314,75.58292,-2.14859,75.6742,7.065444961623524,Crater located outside 5 miles range
M1233757731LC_pyr.tif,-2.100674,75.576502,-2.14859,75.6742,7.512983984961108,Crater located outside 5 miles range
M1233757731LC_pyr.tif,-2.097666,75.549418,-2.14859,75.6742,9.308035631673437,Crater located outside 5 miles range
M1233757731LC_pyr.tif,-2.097598,75.556221,-2.14859,75.6742,8.875880608171686,Crater located outside 5 miles range
M1233757731LC_pyr.tif,-2.097324,75.626113,-2.14859,75.6742,4.843141845588144,Crater located within 4 to 5 miles range
M1233757731LC_pyr.tif,-2.0955470000000003,75.565784,-2.14859,75.6742,8.333310469026253,Crater located outside 5 miles range
M1233757731LC_pyr.tif,-2.0941799999999997,75.645239,-2.14859,75.6742,4.24069139418697,Crater located within 4 to 5 miles range
