Lro flight direction	North azimuth	Sub solar azimuth	Image Name
-X	272.27	169.2	M1210253101RC_pyr.tif
-X	275.42	189.41	M1210267105LC_pyr.tif
-X	272.29	178.87	M1212609136RC_pyr.tif
-X	275.39	179.18	M1212609136LC_pyr.tif
-X	272.26	181.42	M1214972209RC_pyr.tif
+X	265.05	166.98	M1225560838RC_pyr.tif
+X	268.25	167.08	M1225560838LC_pyr.tif
+X	268.32	178.57	M1227916986LC_pyr.tif
+X	94.7	181.59	M1233799944RC_pyr.tif
+X	92.17	182.86	M1233799969LC_pyr.tif
+X	94.65	182.45	M1233799969RC_pyr.tif
-X	275.72	184.15	M1243209879LC_pyr.tif
-X	275.65	181.33	M1243209914LC_pyr.tif
-X	272.48	180.97	M1243209914RC_pyr.tif
-X	272.45	183.34	M1245558840RC_pyr.tif
+X	267.81	175.88	M1260845539LC_pyr.tif
+X	92.51	182.86	M1264372505LC_pyr.tif
+X	95.01	196.64	M1269063273RC_pyr.tif
+X	92.65	197.28	M1269063273LC_pyr.tif
+X	95.02	178.93	M1269077278RC_pyr.tif
+X	92.52	179.25	M1269077278LC_pyr.tif
-X	86.85	179.5	M1282008117RC_pyr.tif
+X	264.53	172.67	M1286708749RC_pyr.tif
+X	267.74	172.89	M1286708749LC_pyr.tif
+X	264.49	176.5	M1289060237RC_pyr.tif
+X	95.26	219.91	M1299634425RC_pyr.tif
+X	92.87	221.78	M1299634425LC_pyr.tif
+X	92.75	159.74	M1299641388LC_pyr.tif
-X	276.28	184.54	M1304344773LC_pyr.tif
-X	272.97	184.09	M1304344773RC_pyr.tif
+X	267.41	170.07	M1317262029LC_pyr.tif
+X	264.32	169.91	M1317262029RC_pyr.tif
+X	93.16	185.51	M1325478940LC_pyr.tif
+X	95.53	185.04	M1325478940RC_pyr.tif
+X	93.12	185.48	M1325493014LC_pyr.tif
+X	95.49	185.02	M1325493014RC_pyr.tif
-X	276.47	182.42	M1334891026LC_pyr.tif
-X	273.38	182.03	M1334891026RC_pyr.tif
-X	90.77	181.24	M104061587RC_pyr.tif
-X	88.29	181.61	M104061587LC_pyr.tif
+X	268.37	176.06	M113500945RC_pyr.tif
+X	271.45	176.29	M113500945LC_pyr.tif
+X	89.02	175.9	M121762771LC_pyr.tif
+X	91.56	175.63	M121762771RC_pyr.tif
-X	269.39	177.22	M126480101RC_pyr.tif
-X	272.44	177.54	M126480101LC_pyr.tif
+X	267.7	178.35	M146526562RC_pyr.tif
-X	273.05	180.42	M159501427LC_pyr.tif
-X	269.97	180.08	M159501427RC_pyr.tif
+X	267.2	173.62	M174821265RC_pyr.tif
+X	270.24	173.85	M174821265LC_pyr.tif
+X	90.26	184.95	M185433583LC_pyr.tif
-X	273.73	189.54	M187792435LC_pyr.tif
-X	270.43	189.02	M187792435RC_pyr.tif
-X	86.51	186.85	M1100752638LC_pyr.tif
+X	266.64	171.54	M1105459925RC_pyr.tif
+X	269.78	171.7	M1105459925LC_pyr.tif
+X	90.87	187.51	M1116053090LC_pyr.tif
+X	93.28	173.61	M1116074306RC_pyr.tif
+X	90.67	173.85	M1116074306LC_pyr.tif
-X	274.24	197.78	M1118432649LC_pyr.tif
-X	270.95	183.61	M1118432679RC_pyr.tif
-X	274.18	184.03	M1118432679LC_pyr.tif
-X	88.54	181.89	M1129034350RC_pyr.tif
-X	271.44	185.61	M1151410161RC_pyr.tif
-X	85.69	181.98	M1159650164LC_pyr.tif
-X	88.07	186.76	M1162006518RC_pyr.tif
-X	85.64	187.22	M1162006518LC_pyr.tif
+X	265.73	175.89	M1166715722RC_pyr.tif
+X	94.09	181.62	M1177315292RC_pyr.tif
-X	275.12	198.25	M1179667542LC_pyr.tif
-X	271.79	197.52	M1179667542RC_pyr.tif
-X	275.2	183.82	M1184376692LC_pyr.tif
-X	271.83	183.38	M1184376692RC_pyr.tif
-X	85.35	179.43	M1187904877LC_pyr.tif
-X	87.7	179.15	M1187904877RC_pyr.tif
-X	87.69	181.49	M1190259292RC_pyr.tif
-X	85.31	181.86	M1190259292LC_pyr.tif
-X	85.23	183.07	M1192613756LC_pyr.tif
-X	87.71	182.68	M1192613756RC_pyr.tif
+X	265.4	159.73	M1194968109RC_pyr.tif
+X	268.61	159.54	M1194968109LC_pyr.tif
+X	91.87	180.36	M1205562173LC_pyr.tif
+X	94.44	180.03	M1205562173RC_pyr.tif
-X	272.15	188.91	M1210267105RC_pyr.tif
-X	275.34	181.3	M1214979262LC_pyr.tif
+X	268.15	153.03	M1225546728LC_pyr.tif
+X	265.06	153.17	M1225546728RC_pyr.tif
+X	265	178.26	M1227916986RC_pyr.tif
+X	92.09	181.96	M1233799944LC_pyr.tif
+X	94.7	180.94	M1236155920RC_pyr.tif
-X	275.67	187.06	M1240860873LC_pyr.tif
-X	272.4	186.6	M1240860873RC_pyr.tif
-X	272.43	183.73	M1243209879RC_pyr.tif
-X	275.76	183.42	M1245565891LC_pyr.tif
+X	267.99	175.12	M1256147542LC_pyr.tif
+X	264.7	175.71	M1260838510RC_pyr.tif
+X	267.8	175.86	M1260838510LC_pyr.tif
+X	264.72	175.72	M1260845539RC_pyr.tif
-X	272.8	180.13	M1273780301RC_pyr.tif
-X	275.88	180.47	M1273780301LC_pyr.tif
-X	86.85	178.32	M1279660246RC_pyr.tif
-X	84.37	179.83	M1282008117LC_pyr.tif
+X	95.22	222.6	M1299648488RC_pyr.tif
+X	92.83	224.57	M1299648488LC_pyr.tif
+X	264.33	122.77	M1314903129RC_pyr.tif
+X	267.4	121.8	M1314903129LC_pyr.tif
+X	267.49	135.1	M1314924203LC_pyr.tif
+X	264.24	176.98	M1319623841RC_pyr.tif
+X	267.54	177.21	M1319623841LC_pyr.tif
-X	83.8	176.3	M1338418676LC_pyr.tif
-X	86.43	176.13	M1338418676RC_pyr.tif
-X	83.81	176.17	M1340767763LC_pyr.tif
-X	86.4	175.93	M1340767763RC_pyr.tif
-X	90.75	185.27	M106425719RC_pyr.tif
-X	88.27	185.71	M106425719LC_pyr.tif
+X	91.56	159.03	M124124393RC_pyr.tif
+X	89.09	159.03	M124124393LC_pyr.tif
-X	87.74	181.53	M137095563LC_pyr.tif
-X	90.18	181.16	M137095563RC_pyr.tif
+X	270.79	173.81	M144151542LC_pyr.tif
+X	267.77	173.6	M144151542RC_pyr.tif
+X	270.88	178.38	M146533328LC_pyr.tif
+X	91.98	181.63	M150070107RC_pyr.tif
+X	89.68	182.01	M150070107LC_pyr.tif
+X	92.09	177.63	M152431171RC_pyr.tif
+X	89.58	177.92	M152431171LC_pyr.tif
+X	92.09	190.44	M154772423RC_pyr.tif
+X	89.8	190.92	M154772423LC_pyr.tif
-X	273.04	179.16	M159494657LC_pyr.tif
-X	270.01	178.84	M159494657RC_pyr.tif
-X	273.12	181.36	M161862981LC_pyr.tif
-X	269.99	181.01	M161862981RC_pyr.tif
-X	89.63	179.13	M165394994RC_pyr.tif
-X	87.14	179.42	M165394994LC_pyr.tif
-X	89.47	183.99	M167749827RC_pyr.tif
-X	87.21	184.41	M167749827LC_pyr.tif
-X	89.47	195.16	M170110955RC_pyr.tif
-X	87.18	195.68	M170110955LC_pyr.tif
+X	270.2	176.83	M177183251LC_pyr.tif
+X	267.17	176.62	M177183251RC_pyr.tif
+X	92.73	179.73	M180722861RC_pyr.tif
+X	90.05	180.03	M180722861LC_pyr.tif
+X	92.64	183.11	M183081871RC_pyr.tif
-X	273.73	180.45	M192510356LC_pyr.tif
-X	270.61	180.13	M192510356RC_pyr.tif
-X	86.63	180.45	M1096043870LC_pyr.tif
-X	89.02	180.13	M1096043870RC_pyr.tif
-X	86.5	179.72	M1098401897LC_pyr.tif
-X	89.07	179.4	M1098401897RC_pyr.tif
-X	88.97	190.23	M1100759754RC_pyr.tif
-X	89.02	184.3	M1100759788RC_pyr.tif
+X	266.65	172.78	M1103117013RC_pyr.tif
+X	269.97	172.87	M1103117013LC_pyr.tif
+X	269.76	171.22	M1105452776LC_pyr.tif
+X	266.63	171.06	M1105452776RC_pyr.tif
+X	90.79	183.76	M1113716163LC_pyr.tif
+X	93.17	183.34	M1113716163RC_pyr.tif
+X	93.25	178.15	M1113723153RC_pyr.tif
-X	270.91	197.08	M1118432649RC_pyr.tif
-X	274.29	182.57	M1123149599LC_pyr.tif
-X	86.13	182.28	M1129034350LC_pyr.tif
+X	269.31	175.91	M1138461461LC_pyr.tif
+X	93.65	182.97	M1144352461RC_pyr.tif
+X	91.29	188.11	M1146706018LC_pyr.tif
+X	93.67	187.64	M1146706018RC_pyr.tif
-X	274.71	195.59	M1149061126LC_pyr.tif
-X	271.41	194.89	M1149061126RC_pyr.tif
-X	274.73	183.38	M1151417317LC_pyr.tif
-X	274.67	180.19	M1151417350LC_pyr.tif
-X	271.5	179.85	M1151417350RC_pyr.tif
-X	274.7	180.66	M1153766577LC_pyr.tif
-X	271.58	180.33	M1153766577RC_pyr.tif
-X	274.68	180.82	M1153773681LC_pyr.tif
+X	265.76	175.49	M1169075188RC_pyr.tif
+X	268.89	175.67	M1169075188LC_pyr.tif
+X	91.61	183.29	M1174963066LC_pyr.tif
+X	94.04	182.88	M1174963066RC_pyr.tif
+X	91.6	181.99	M1177315292LC_pyr.tif
-X	271.84	181.73	M1182026137RC_pyr.tif
-X	275.07	182.11	M1182026137LC_pyr.tif
-X	87.63	188.75	M1192599652RC_pyr.tif
-X	85.26	189.24	M1192599652LC_pyr.tif
+X	265.36	170.56	M1197302237RC_pyr.tif
+X	268.45	170.71	M1197302237LC_pyr.tif
+X	265.36	175.45	M1199679394RC_pyr.tif
+X	268.47	175.62	M1199679394LC_pyr.tif
-X	272.25	180.95	M1214979262RC_pyr.tif
-X	87.32	179.11	M1218506404RC_pyr.tif
-X	84.98	179.4	M1218506404LC_pyr.tif
+X	92.19	183.24	M1233807044LC_pyr.tif
+X	94.6	182.81	M1233807044RC_pyr.tif
+X	92.14	181.3	M1236155920LC_pyr.tif
-X	275.74	185.85	M1243216867LC_pyr.tif
-X	272.45	182.99	M1245565891RC_pyr.tif
-X	87	182.85	M1251435161RC_pyr.tif
-X	84.66	183.25	M1251435161LC_pyr.tif
-X	84.63	198.03	M1253777261LC_pyr.tif
-X	86.96	197.39	M1253777261RC_pyr.tif
+X	264.77	166.44	M1256147505RC_pyr.tif
+X	267.92	166.56	M1256147505LC_pyr.tif
+X	264.73	174.86	M1256147542RC_pyr.tif
+X	264.7	176.46	M1260852612RC_pyr.tif
+X	267.89	176.64	M1260852612LC_pyr.tif
+X	92.42	181.73	M1264379488LC_pyr.tif
+X	95.03	181.36	M1264379488RC_pyr.tif
-X	84.38	178.59	M1279660246LC_pyr.tif
-X	84.41	220.4	M1284355903LC_pyr.tif
-X	86.76	219.1	M1284355903RC_pyr.tif
+X	92.8	184.55	M1294947746LC_pyr.tif
+X	95.17	184.1	M1294947746RC_pyr.tif
-X	272.93	184.79	M1304351773RC_pyr.tif
-X	276.29	185.26	M1304351773LC_pyr.tif
-X	86.54	186.23	M1312566663RC_pyr.tif
-X	84.21	186.68	M1312566663LC_pyr.tif
+X	264.35	136.06	M1314924203RC_pyr.tif
+X	264.33	172.26	M1317276124RC_pyr.tif
+X	267.48	172.46	M1317276124LC_pyr.tif
+X	267.55	176.64	M1317276158LC_pyr.tif
+X	264.28	176.36	M1317276158RC_pyr.tif
-X	88.31	181.85	M104068735LC_pyr.tif
-X	90.78	181.48	M104068735RC_pyr.tif
+X	271.46	176.06	M113507724LC_pyr.tif
+X	268.4	175.83	M113507724RC_pyr.tif
+X	89.05	178.17	M121769592LC_pyr.tif
+X	91.51	177.86	M121769592RC_pyr.tif
-X	272.45	180.26	M126486870LC_pyr.tif
-X	269.35	179.92	M126486870RC_pyr.tif
-X	272.49	180.97	M128848291LC_pyr.tif
-X	87.75	179.45	M134741111LC_pyr.tif
-X	90.27	179.16	M134741111RC_pyr.tif
+X	267.74	178.13	M146533328RC_pyr.tif
+X	89.64	172.29	M154792714LC_pyr.tif
+X	92.1	172.03	M154792714RC_pyr.tif
+X	270.3	153.04	M172466506LC_pyr.tif
+X	267.28	152.97	M172466506RC_pyr.tif
+X	90.24	183.52	M183081871LC_pyr.tif
+X	90.12	169.02	M185440637LC_pyr.tif
+X	92.77	168.87	M185440637RC_pyr.tif
-X	270.4	192.7	M187799566RC_pyr.tif
-X	273.74	193.29	M187799566LC_pyr.tif
-X	273.71	180.55	M190158548LC_pyr.tif
-X	86.56	190.76	M1100759754LC_pyr.tif
-X	86.5	184.72	M1100759788LC_pyr.tif
+X	266.6	177.27	M1107832230RC_pyr.tif
+X	269.84	177.5	M1107832230LC_pyr.tif
-X	274.19	192.29	M1118439757LC_pyr.tif
-X	271.15	179.95	M1123128355RC_pyr.tif
-X	271	182.17	M1123149599RC_pyr.tif
-X	88.56	183.53	M1131395387RC_pyr.tif
-X	86.06	183.93	M1131395387LC_pyr.tif
+X	266.17	175.72	M1138461461RC_pyr.tif
+X	91.24	183.38	M1144352461LC_pyr.tif
-X	271.45	182.98	M1151417317RC_pyr.tif
-X	274.77	182.5	M1153773634LC_pyr.tif
-X	271.49	182.11	M1153773634RC_pyr.tif
-X	271.55	180.49	M1153773681RC_pyr.tif
-X	85.61	183.2	M1162013680LC_pyr.tif
-X	88.11	182.81	M1162013680RC_pyr.tif
+X	265.73	175.17	M1169053868RC_pyr.tif
+X	94.08	181.09	M1177322398RC_pyr.tif
+X	94.03	188.88	M1177322440RC_pyr.tif
-X	275.1	197.17	M1179674657LC_pyr.tif
-X	271.77	196.47	M1179674657RC_pyr.tif
-X	275.08	182.13	M1184383858LC_pyr.tif
-X	271.87	181.75	M1184383858RC_pyr.tif
-X	85.28	180.48	M1190266360LC_pyr.tif
-X	87.73	180.14	M1190266360RC_pyr.tif
-X	87.72	182.92	M1192620776RC_pyr.tif
-X	85.24	183.31	M1192620776LC_pyr.tif
+X	94.41	180.67	M1205569229RC_pyr.tif
+X	91.87	181.02	M1205569229LC_pyr.tif
+X	94.34	184.61	M1205569302RC_pyr.tif
+X	91.99	185.06	M1205569302LC_pyr.tif
-X	275.33	179.81	M1212630224LC_pyr.tif
-X	272.21	179.49	M1212630224RC_pyr.tif
+X	92.23	185.42	M1236163044LC_pyr.tif
+X	94.61	184.97	M1236163044RC_pyr.tif
-X	275.67	190.13	M1240867893LC_pyr.tif
-X	275.63	179.15	M1243202918LC_pyr.tif
-X	272.55	178.84	M1243202918RC_pyr.tif
-X	272.38	185.39	M1243216867RC_pyr.tif
-X	275.72	183.28	M1245572947LC_pyr.tif
+X	268.03	178.41	M1256154593LC_pyr.tif
+X	94.94	183.06	M1264386600RC_pyr.tif
+X	264.59	165.15	M1286715704RC_pyr.tif
-X	86.61	178.24	M1310228506RC_pyr.tif
-X	84.08	178.53	M1310228506LC_pyr.tif
+X	95.44	185.21	M1325507093RC_pyr.tif
+X	93.09	185.68	M1325507093LC_pyr.tif
+X	93.11	190.07	M1327857688LC_pyr.tif
+X	95.45	189.56	M1327857688RC_pyr.tif
-X	88.3	186.69	M106432878LC_pyr.tif
-X	90.75	186.22	M106432878RC_pyr.tif
+X	91.49	198.65	M124131244RC_pyr.tif
+X	89.17	199.32	M124131244LC_pyr.tif
-X	269.38	180.62	M128848291RC_pyr.tif
+X	267.8	176.12	M144178727RC_pyr.tif
+X	270.94	176.38	M144178727LC_pyr.tif
+X	270.88	178.25	M146540098LC_pyr.tif
+X	92.05	179.19	M152437978RC_pyr.tif
+X	89.61	179.51	M152437978LC_pyr.tif
-X	269.88	182.23	M157153947RC_pyr.tif
-X	273.02	182.61	M157153947LC_pyr.tif
-X	273.16	181.99	M161869733LC_pyr.tif
-X	269.95	181.62	M161869733RC_pyr.tif
-X	87.25	180.61	M165401729LC_pyr.tif
-X	89.59	180.28	M165401729RC_pyr.tif
-X	89.63	179.55	M165401759RC_pyr.tif
-X	87.19	179.85	M165401759LC_pyr.tif
+X	272.14	151.65	M172473286LC_pyr.tif
+X	269.14	151.64	M172473286RC_pyr.tif
+X	92.6	181.79	M180730153RC_pyr.tif
+X	90.21	182.17	M180730153LC_pyr.tif
-X	270.52	180.21	M190158548RC_pyr.tif
-X	270.51	182.03	M192517420RC_pyr.tif
-X	273.82	182.42	M192517420LC_pyr.tif
-X	89.02	182.42	M1098408977RC_pyr.tif
-X	86.59	182.81	M1098408977LC_pyr.tif
-X	89.04	183.23	M1100766953RC_pyr.tif
+X	269.91	151.09	M1103124110LC_pyr.tif
+X	93.17	181.06	M1113730318RC_pyr.tif
+X	90.68	181.42	M1113730318LC_pyr.tif
-X	270.91	191.7	M1118439757RC_pyr.tif
-X	274.17	180.68	M1120797685LC_pyr.tif
-X	270.99	180.33	M1120797685RC_pyr.tif
-X	271.11	179.82	M1123142581RC_pyr.tif
-X	274.2	180.14	M1123142581LC_pyr.tif
+X	93.66	183.69	M1144345363RC_pyr.tif
+X	91.29	184.11	M1144345363LC_pyr.tif
+X	93.69	180.43	M1146713073RC_pyr.tif
-X	274.68	191.89	M1149068254LC_pyr.tif
-X	274.74	184.66	M1151424411LC_pyr.tif
+X	268.9	126.57	M1164354845LC_pyr.tif
+X	265.81	127.53	M1164354845RC_pyr.tif
-X	271.4	191.28	M1149068254RC_pyr.tif
+X	94.06	180.95	M1174970127RC_pyr.tif
+X	91.53	181.3	M1174970127LC_pyr.tif
+X	91.57	181.46	M1177322398LC_pyr.tif
+X	91.66	189.38	M1177322440LC_pyr.tif
-X	85.31	190.4	M1192620730LC_pyr.tif
-X	87.66	189.89	M1192620730RC_pyr.tif
+X	92.03	190.34	M1207911188LC_pyr.tif
+X	94.39	189.83	M1207911188RC_pyr.tif
+X	94.44	174.33	M1207925138RC_pyr.tif
+X	91.84	174.59	M1207925138LC_pyr.tif
-X	275.37	187.81	M1210281172LC_pyr.tif
-X	83.94	179.25	M1218492325RC_pyr.tif
-X	81.67	179.53	M1218492325LC_pyr.tif
-X	95.79	179.65	M1218499360LC_pyr.tif
+X	268.34	181.52	M1225574950LC_pyr.tif
+X	265.03	181.16	M1225574950RC_pyr.tif
+X	92.2	183.47	M1233814094LC_pyr.tif
+X	94.57	183.04	M1233814094RC_pyr.tif
+X	94.65	185.39	M1236148983RC_pyr.tif
+X	92.29	185.85	M1236148983LC_pyr.tif
-X	272.36	189.62	M1240867893RC_pyr.tif
-X	275.62	181.9	M1243223980LC_pyr.tif
-X	272.43	182.86	M1245572947RC_pyr.tif
-X	84.57	177.48	M1249100193LC_pyr.tif
-X	87.14	177.26	M1249100193RC_pyr.tif
+X	264.73	178.09	M1256154593RC_pyr.tif
+X	267.87	176.3	M1260859625LC_pyr.tif
+X	92.63	184.23	M1264365546LC_pyr.tif
+X	92.52	183.48	M1264386600LC_pyr.tif
-X	272.78	173.04	M1271439652RC_pyr.tif
-X	275.83	173.28	M1271439652LC_pyr.tif
-X	275.9	182.85	M1273794308LC_pyr.tif
-X	86.9	177.34	M1282022204RC_pyr.tif
+X	267.66	165.25	M1286715704LC_pyr.tif
+X	267.76	172.43	M1286722783LC_pyr.tif
+X	264.56	172.21	M1286722783RC_pyr.tif
+X	95.14	184.29	M1294954776RC_pyr.tif
+X	92.79	184.75	M1294954776LC_pyr.tif
-X	84.21	188.16	M1312559627LC_pyr.tif
-X	84.22	185.99	M1312580703LC_pyr.tif
-X	86.51	187.69	M1312559627RC_pyr.tif
-X	86.57	185.56	M1312580703RC_pyr.tif
+X	267.44	122.68	M1314931187LC_pyr.tif
+X	264.38	123.55	M1314931187RC_pyr.tif
+X	264.3	176.08	M1317283182RC_pyr.tif
+X	267.56	176.35	M1317283182LC_pyr.tif
-X	273.32	179.3	M1332554640RC_pyr.tif
-X	276.4	179.63	M1332554640LC_pyr.tif
-X	86.31	178.39	M1338425599RC_pyr.tif
-X	83.99	178.64	M1338425599LC_pyr.tif
+X	271.47	175.68	M113514499LC_pyr.tif
+X	268.42	175.46	M113514499RC_pyr.tif
+X	91.49	179.61	M119414915RC_pyr.tif
+X	89.02	179.93	M119414915LC_pyr.tif
+X	89.1	181.73	M121776421LC_pyr.tif
+X	91.46	181.36	M121776421RC_pyr.tif
-X	269.34	180.16	M126493651RC_pyr.tif
-X	272.44	180.51	M126493651LC_pyr.tif
-X	272.5	181.73	M128855044LC_pyr.tif
-X	87.92	182.2	M134747791LC_pyr.tif
-X	90.18	181.81	M134747791RC_pyr.tif
+X	267.77	178.01	M146540098RC_pyr.tif
+X	92.1	168.05	M154799485RC_pyr.tif
+X	89.6	168.27	M154799485LC_pyr.tif
-X	89.51	183.84	M167763400RC_pyr.tif
-X	87.24	184.26	M167763400LC_pyr.tif
-X	273.67	184.32	M187806751LC_pyr.tif
-X	270.42	183.91	M187806751RC_pyr.tif
-X	270.6	177.61	M190144295RC_pyr.tif
-X	273.69	177.89	M190144295LC_pyr.tif
-X	86.51	183.63	M1100766953LC_pyr.tif
+X	266.71	151.54	M1103124110RC_pyr.tif
+X	266.7	170.3	M1105481335RC_pyr.tif
+X	269.8	170.44	M1105481335LC_pyr.tif
+X	269.77	175.82	M1107839302LC_pyr.tif
+X	266.66	175.64	M1107839302RC_pyr.tif
-X	274.16	188.97	M1118446878LC_pyr.tif
-X	274.06	163.97	M1118446944LC_pyr.tif
-X	270.97	163.99	M1118446944RC_pyr.tif
-X	271.08	177.2	M1120783525RC_pyr.tif
-X	274.16	177.48	M1120783525LC_pyr.tif
+X	269.49	178.24	M1136115128LC_pyr.tif
+X	266.16	177.94	M1136115128RC_pyr.tif
+X	91.19	180.78	M1146713073LC_pyr.tif
-X	271.42	184.23	M1151424411RC_pyr.tif
-X	274.73	182.16	M1153780750LC_pyr.tif
-X	271.48	181.78	M1153780750RC_pyr.tif
-X	88.12	183.85	M1162020780RC_pyr.tif
-X	85.64	184.26	M1162020780LC_pyr.tif
+X	265.81	144.39	M1164376239RC_pyr.tif
+X	269	143.55	M1164376239LC_pyr.tif
-X	275.09	182.61	M1184390944LC_pyr.tif
-X	271.83	182.21	M1184390944RC_pyr.tif
-X	87.7	182.14	M1190273342RC_pyr.tif
-X	85.35	182.53	M1190273342LC_pyr.tif
-X	87.75	179.31	M1192627825RC_pyr.tif
-X	85.22	179.64	M1192627825LC_pyr.tif
+X	265.44	152.99	M1194982142RC_pyr.tif
+X	268.6	152.67	M1194982142LC_pyr.tif
+X	94.31	185.02	M1205576343RC_pyr.tif
+X	91.98	185.48	M1205576343LC_pyr.tif
-X	272.12	187.34	M1210281172RC_pyr.tif
-X	275.35	182.2	M1212637221LC_pyr.tif
-X	272.15	181.82	M1212637221RC_pyr.tif
+X	265.09	173.29	M1227930992RC_pyr.tif
+X	268.23	173.49	M1227930992LC_pyr.tif
+X	265.05	176.88	M1227931032RC_pyr.tif
+X	268.31	177.16	M1227931032LC_pyr.tif
-X	275.6	182.74	M1240874960LC_pyr.tif
-X	272.43	181.53	M1243223980RC_pyr.tif
-X	272.47	181.77	M1245580040RC_pyr.tif
-X	275.62	182.15	M1245580040LC_pyr.tif
+X	264.72	176.13	M1260859625RC_pyr.tif
+X	92.58	186.81	M1266742552LC_pyr.tif
+X	94.91	186.34	M1266742552RC_pyr.tif
-X	275.9	184.44	M1271446605LC_pyr.tif
-X	272.71	182.45	M1273794308RC_pyr.tif
-X	86.86	178.43	M1279674302RC_pyr.tif
-X	84.35	177.63	M1282022204LC_pyr.tif
-X	86.89	179.8	M1284377078RC_pyr.tif
+X	92.83	189.11	M1297308091LC_pyr.tif
+X	95.15	188.61	M1297308091RC_pyr.tif
-X	84.15	177.28	M1310235551LC_pyr.tif
-X	86.67	177.03	M1310235551RC_pyr.tif
-X	86.61	182.08	M1312587753RC_pyr.tif
+X	267.48	175.35	M1319637829LC_pyr.tif
+X	93.03	184.82	M1325514109LC_pyr.tif
+X	95.44	184.37	M1325514109RC_pyr.tif
+X	95.48	191.09	M1327843622RC_pyr.tif
+X	93.17	191.62	M1327843622LC_pyr.tif
-X	88.32	187.18	M106440044LC_pyr.tif
-X	90.76	186.7	M106440044RC_pyr.tif
+X	268.44	165.69	M111137727RC_pyr.tif
+X	271.43	165.85	M111137727LC_pyr.tif
-X	269.35	181.36	M128855044RC_pyr.tif
+X	92.03	179.18	M152444762RC_pyr.tif
+X	89.59	179.51	M152444762LC_pyr.tif
+X	89.78	194.88	M154786010LC_pyr.tif
+X	92.04	194.36	M154786010RC_pyr.tif
-X	272.96	177.36	M157160755LC_pyr.tif
-X	269.9	177.04	M157160755RC_pyr.tif
-X	273.09	181.32	M161876544LC_pyr.tif
-X	269.96	180.97	M161876544RC_pyr.tif
+X	92.6	183.5	M183096174RC_pyr.tif
-X	270.49	182.02	M192524567RC_pyr.tif
-X	273.8	182.41	M192524567LC_pyr.tif
-X	89.06	180.97	M1098416154RC_pyr.tif
-X	86.56	181.32	M1098416154LC_pyr.tif
+X	269.91	147.56	M1103131239LC_pyr.tif
+X	269.95	177.52	M1105488578LC_pyr.tif
-X	270.9	188.45	M1118446878RC_pyr.tif
-X	270.98	179.88	M1120804782RC_pyr.tif
-X	274.14	180.22	M1120804782LC_pyr.tif
-X	274.18	180.89	M1123163899LC_pyr.tif
+X	93.68	180.54	M1146720184RC_pyr.tif
-X	271.43	170.5	M1149075431RC_pyr.tif
-X	274.59	170.58	M1149075431LC_pyr.tif
+X	265.75	176.76	M1169089445RC_pyr.tif
+X	268.98	176.98	M1169089445LC_pyr.tif
+X	94.02	182.01	M1174977247RC_pyr.tif
+X	91.55	182.39	M1174977247LC_pyr.tif
+X	91.54	179.46	M1177329476LC_pyr.tif
+X	94.07	179.13	M1177329476RC_pyr.tif
+X	268.52	171.62	M1197337411LC_pyr.tif
+X	265.41	171.45	M1197337411RC_pyr.tif
+X	94.6	182.01	M1233821044RC_pyr.tif
-X	272.38	182.35	M1240874960RC_pyr.tif
-X	84.65	178.51	M1249107180LC_pyr.tif
-X	87.1	178.26	M1249107180RC_pyr.tif
+X	264.82	160.01	M1256161534RC_pyr.tif
+X	267.89	160.03	M1256161534LC_pyr.tif
+X	264.78	169.39	M1256161573RC_pyr.tif
+X	267.97	169.56	M1256161573LC_pyr.tif
+X	267.9	176.6	M1260866674LC_pyr.tif
+X	94.96	182.06	M1264393587RC_pyr.tif
+X	92.43	182.45	M1264393587LC_pyr.tif
-X	272.68	184.03	M1271446605RC_pyr.tif
-X	84.4	178.71	M1279674302LC_pyr.tif
-X	84.34	180.11	M1284377078LC_pyr.tif
+X	267.68	173.55	M1289081220LC_pyr.tif
+X	264.59	173.4	M1289081220RC_pyr.tif
+X	92.77	186.86	M1297315092LC_pyr.tif
+X	95.15	186.4	M1297315092RC_pyr.tif
-X	276.12	175.83	M1301996760LC_pyr.tif
-X	273.06	175.56	M1301996760RC_pyr.tif
-X	272.95	182.49	M1304365898RC_pyr.tif
-X	276.15	182.89	M1304365898LC_pyr.tif
-X	84.19	182.46	M1312587753LC_pyr.tif
+X	264.4	123.35	M1314938196RC_pyr.tif
+X	267.45	122.5	M1314938196LC_pyr.tif
+X	267.42	168.3	M1317290114LC_pyr.tif
+X	264.32	175.17	M1319637829RC_pyr.tif
+X	95.45	186.12	M1325500080RC_pyr.tif
+X	92.97	180.9	M1327864658LC_pyr.tif
+X	95.5	180.55	M1327864658RC_pyr.tif
+X	89.05	180.86	M119421732LC_pyr.tif
+X	91.44	180.52	M119421732RC_pyr.tif
+X	89.02	178.01	M121783161LC_pyr.tif
+X	91.48	177.7	M121783161RC_pyr.tif
-X	272.43	180.89	M126500428LC_pyr.tif
-X	269.32	180.53	M126500428RC_pyr.tif
-X	269.44	177.75	M128848339RC_pyr.tif
-X	272.4	178.03	M128848339LC_pyr.tif
-X	90.23	181.19	M134754602RC_pyr.tif
-X	87.91	181.55	M134754602LC_pyr.tif
+X	91.98	180.5	M150090411RC_pyr.tif
+X	89.56	180.84	M150090411LC_pyr.tif
